surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
bo so phong thuong mai,variant,Cụm cơ quan quản lý ngành thương mại,Cụm cơ quan quản lý ngành thương mại,gov:org:cum_co_quan_quan_ly_nganh_thuong_mai,organization,REGULATOR,Thương mại,trung_uong,ENERGY,contains,TRUE
quản lý thị trường thương mại,variant,Cụm cơ quan quản lý ngành thương mại,Cụm cơ quan quản lý ngành thương mại,gov:org:cum_co_quan_quan_ly_nganh_thuong_mai,organization,REGULATOR,Thương mại,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành du lịch,official,Cụm cơ quan quản lý ngành du lịch,Cụm cơ quan quản lý ngành du lịch,gov:org:cum_co_quan_quan_ly_nganh_du_lich,organization,REGULATOR,Du lịch,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh du lich,variant,Cụm cơ quan quản lý ngành du lịch,Cụm cơ quan quản lý ngành du lịch,gov:org:cum_co_quan_quan_ly_nganh_du_lich,organization,REGULATOR,Du lịch,trung_uong,ENERGY,contains,TRUE
quản lý du lịch,variant,Cụm cơ quan quản lý ngành du lịch,Cụm cơ quan quản lý ngành du lịch,gov:org:cum_co_quan_quan_ly_nganh_du_lich,organization,REGULATOR,Du lịch,trung_uong,ENERGY,contains,TRUE
bo so phong du lich,variant,Cụm cơ quan quản lý ngành du lịch,Cụm cơ quan quản lý ngành du lịch,gov:org:cum_co_quan_quan_ly_nganh_du_lich,organization,REGULATOR,Du lịch,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản du lịch,variant,Cụm cơ quan quản lý ngành du lịch,Cụm cơ quan quản lý ngành du lịch,gov:org:cum_co_quan_quan_ly_nganh_du_lich,organization,REGULATOR,Du lịch,trung_uong,ENERGY,contains,TRUE
hệ thống quản lý du lịch,variant,Cụm cơ quan quản lý ngành du lịch,Cụm cơ quan quản lý ngành du lịch,gov:org:cum_co_quan_quan_ly_nganh_du_lich,organization,REGULATOR,Du lịch,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành văn hóa,official,Cụm cơ quan quản lý ngành văn hóa,Cụm cơ quan quản lý ngành văn hóa,gov:org:cum_co_quan_quan_ly_nganh_van_hoa,organization,REGULATOR,Văn hóa,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh van hoa,variant,Cụm cơ quan quản lý ngành văn hóa,Cụm cơ quan quản lý ngành văn hóa,gov:org:cum_co_quan_quan_ly_nganh_van_hoa,organization,REGULATOR,Văn hóa,trung_uong,ENERGY,contains,TRUE
quản lý văn hóa,variant,Cụm cơ quan quản lý ngành văn hóa,Cụm cơ quan quản lý ngành văn hóa,gov:org:cum_co_quan_quan_ly_nganh_van_hoa,organization,REGULATOR,Văn hóa,trung_uong,ENERGY,contains,TRUE
bo so phong van hoa,variant,Cụm cơ quan quản lý ngành văn hóa,Cụm cơ quan quản lý ngành văn hóa,gov:org:cum_co_quan_quan_ly_nganh_van_hoa,organization,REGULATOR,Văn hóa,trung_uong,ENERGY,contains,TRUE
ngành văn hóa thể thao,variant,Cụm cơ quan quản lý ngành văn hóa,Cụm cơ quan quản lý ngành văn hóa,gov:org:cum_co_quan_quan_ly_nganh_van_hoa,organization,REGULATOR,Văn hóa,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành thể thao,official,Cụm cơ quan quản lý ngành thể thao,Cụm cơ quan quản lý ngành thể thao,gov:org:cum_co_quan_quan_ly_nganh_the_thao,organization,REGULATOR,Thể thao,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh the thao,variant,Cụm cơ quan quản lý ngành thể thao,Cụm cơ quan quản lý ngành thể thao,gov:org:cum_co_quan_quan_ly_nganh_the_thao,organization,REGULATOR,Thể thao,trung_uong,ENERGY,contains,TRUE
quản lý thể thao,variant,Cụm cơ quan quản lý ngành thể thao,Cụm cơ quan quản lý ngành thể thao,gov:org:cum_co_quan_quan_ly_nganh_the_thao,organization,REGULATOR,Thể thao,trung_uong,ENERGY,contains,TRUE
bo so phong the thao,variant,Cụm cơ quan quản lý ngành thể thao,Cụm cơ quan quản lý ngành thể thao,gov:org:cum_co_quan_quan_ly_nganh_the_thao,organization,REGULATOR,Thể thao,trung_uong,ENERGY,contains,TRUE
ngành thể dục thể thao,variant,Cụm cơ quan quản lý ngành thể thao,Cụm cơ quan quản lý ngành thể thao,gov:org:cum_co_quan_quan_ly_nganh_the_thao,organization,REGULATOR,Thể thao,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành y tế,official,Cụm cơ quan quản lý ngành y tế,Cụm cơ quan quản lý ngành y tế,gov:org:cum_co_quan_quan_ly_nganh_y_te,organization,REGULATOR,Y tế,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh y te,variant,Cụm cơ quan quản lý ngành y tế,Cụm cơ quan quản lý ngành y tế,gov:org:cum_co_quan_quan_ly_nganh_y_te,organization,REGULATOR,Y tế,trung_uong,ENERGY,contains,TRUE
quản lý y tế,variant,Cụm cơ quan quản lý ngành y tế,Cụm cơ quan quản lý ngành y tế,gov:org:cum_co_quan_quan_ly_nganh_y_te,organization,REGULATOR,Y tế,trung_uong,ENERGY,contains,TRUE
bo so phong y te,variant,Cụm cơ quan quản lý ngành y tế,Cụm cơ quan quản lý ngành y tế,gov:org:cum_co_quan_quan_ly_nganh_y_te,organization,REGULATOR,Y tế,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản y tế,variant,Cụm cơ quan quản lý ngành y tế,Cụm cơ quan quản lý ngành y tế,gov:org:cum_co_quan_quan_ly_nganh_y_te,organization,REGULATOR,Y tế,trung_uong,ENERGY,contains,TRUE
hệ thống quản lý ngành y,variant,Cụm cơ quan quản lý ngành y tế,Cụm cơ quan quản lý ngành y tế,gov:org:cum_co_quan_quan_ly_nganh_y_te,organization,REGULATOR,Y tế,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành giáo dục,official,Cụm cơ quan quản lý ngành giáo dục,Cụm cơ quan quản lý ngành giáo dục,gov:org:cum_co_quan_quan_ly_nganh_giao_duc,organization,REGULATOR,Giáo dục,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh giao duc,variant,Cụm cơ quan quản lý ngành giáo dục,Cụm cơ quan quản lý ngành giáo dục,gov:org:cum_co_quan_quan_ly_nganh_giao_duc,organization,REGULATOR,Giáo dục,trung_uong,ENERGY,contains,TRUE
quản lý giáo dục,variant,Cụm cơ quan quản lý ngành giáo dục,Cụm cơ quan quản lý ngành giáo dục,gov:org:cum_co_quan_quan_ly_nganh_giao_duc,organization,REGULATOR,Giáo dục,trung_uong,ENERGY,contains,TRUE
bo so phong giao duc,variant,Cụm cơ quan quản lý ngành giáo dục,Cụm cơ quan quản lý ngành giáo dục,gov:org:cum_co_quan_quan_ly_nganh_giao_duc,organization,REGULATOR,Giáo dục,trung_uong,ENERGY,contains,TRUE
ngành giáo dục đào tạo,variant,Cụm cơ quan quản lý ngành giáo dục,Cụm cơ quan quản lý ngành giáo dục,gov:org:cum_co_quan_quan_ly_nganh_giao_duc,organization,REGULATOR,Giáo dục,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản giáo dục,variant,Cụm cơ quan quản lý ngành giáo dục,Cụm cơ quan quản lý ngành giáo dục,gov:org:cum_co_quan_quan_ly_nganh_giao_duc,organization,REGULATOR,Giáo dục,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành đào tạo,official,Cụm cơ quan quản lý ngành đào tạo,Cụm cơ quan quản lý ngành đào tạo,gov:org:cum_co_quan_quan_ly_nganh_ao_tao,organization,REGULATOR,Đào tạo,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh dao tao,variant,Cụm cơ quan quản lý ngành đào tạo,Cụm cơ quan quản lý ngành đào tạo,gov:org:cum_co_quan_quan_ly_nganh_ao_tao,organization,REGULATOR,Đào tạo,trung_uong,ENERGY,contains,TRUE
quản lý đào tạo,variant,Cụm cơ quan quản lý ngành đào tạo,Cụm cơ quan quản lý ngành đào tạo,gov:org:cum_co_quan_quan_ly_nganh_ao_tao,organization,REGULATOR,Đào tạo,trung_uong,ENERGY,contains,TRUE
bo so phong dao tao,variant,Cụm cơ quan quản lý ngành đào tạo,Cụm cơ quan quản lý ngành đào tạo,gov:org:cum_co_quan_quan_ly_nganh_ao_tao,organization,REGULATOR,Đào tạo,trung_uong,ENERGY,contains,TRUE
hệ thống đào tạo công lập,variant,Cụm cơ quan quản lý ngành đào tạo,Cụm cơ quan quản lý ngành đào tạo,gov:org:cum_co_quan_quan_ly_nganh_ao_tao,organization,REGULATOR,Đào tạo,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành giao thông,official,Cụm cơ quan quản lý ngành giao thông,Cụm cơ quan quản lý ngành giao thông,gov:org:cum_co_quan_quan_ly_nganh_giao_thong,organization,REGULATOR,Giao thông,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh giao thong,variant,Cụm cơ quan quản lý ngành giao thông,Cụm cơ quan quản lý ngành giao thông,gov:org:cum_co_quan_quan_ly_nganh_giao_thong,organization,REGULATOR,Giao thông,trung_uong,ENERGY,contains,TRUE
quản lý giao thông,variant,Cụm cơ quan quản lý ngành giao thông,Cụm cơ quan quản lý ngành giao thông,gov:org:cum_co_quan_quan_ly_nganh_giao_thong,organization,REGULATOR,Giao thông,trung_uong,ENERGY,contains,TRUE
bo so phong giao thong,variant,Cụm cơ quan quản lý ngành giao thông,Cụm cơ quan quản lý ngành giao thông,gov:org:cum_co_quan_quan_ly_nganh_giao_thong,organization,REGULATOR,Giao thông,trung_uong,ENERGY,contains,TRUE
giao thông vận tải,variant,Cụm cơ quan quản lý ngành giao thông,Cụm cơ quan quản lý ngành giao thông,gov:org:cum_co_quan_quan_ly_nganh_giao_thong,organization,REGULATOR,Giao thông,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản giao thông,variant,Cụm cơ quan quản lý ngành giao thông,Cụm cơ quan quản lý ngành giao thông,gov:org:cum_co_quan_quan_ly_nganh_giao_thong,organization,REGULATOR,Giao thông,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành vận tải,official,Cụm cơ quan quản lý ngành vận tải,Cụm cơ quan quản lý ngành vận tải,gov:org:cum_co_quan_quan_ly_nganh_van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh van tai,variant,Cụm cơ quan quản lý ngành vận tải,Cụm cơ quan quản lý ngành vận tải,gov:org:cum_co_quan_quan_ly_nganh_van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
quản lý vận tải,variant,Cụm cơ quan quản lý ngành vận tải,Cụm cơ quan quản lý ngành vận tải,gov:org:cum_co_quan_quan_ly_nganh_van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
bo so phong van tai,variant,Cụm cơ quan quản lý ngành vận tải,Cụm cơ quan quản lý ngành vận tải,gov:org:cum_co_quan_quan_ly_nganh_van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
quản lý nhà nước về vận tải,variant,Cụm cơ quan quản lý ngành vận tải,Cụm cơ quan quản lý ngành vận tải,gov:org:cum_co_quan_quan_ly_nganh_van_tai,organization,REGULATOR,Vận tải,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành logistics,official,Cụm cơ quan quản lý ngành logistics,Cụm cơ quan quản lý ngành logistics,gov:org:cum_co_quan_quan_ly_nganh_logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh logistics,variant,Cụm cơ quan quản lý ngành logistics,Cụm cơ quan quản lý ngành logistics,gov:org:cum_co_quan_quan_ly_nganh_logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
quản lý logistics,variant,Cụm cơ quan quản lý ngành logistics,Cụm cơ quan quản lý ngành logistics,gov:org:cum_co_quan_quan_ly_nganh_logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
bo so phong logistics,variant,Cụm cơ quan quản lý ngành logistics,Cụm cơ quan quản lý ngành logistics,gov:org:cum_co_quan_quan_ly_nganh_logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
hệ thống quản lý logistics,variant,Cụm cơ quan quản lý ngành logistics,Cụm cơ quan quản lý ngành logistics,gov:org:cum_co_quan_quan_ly_nganh_logistics,organization,REGULATOR,Logistics,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành xây dựng,official,Cụm cơ quan quản lý ngành xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:org:cum_co_quan_quan_ly_nganh_xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh xay dung,variant,Cụm cơ quan quản lý ngành xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:org:cum_co_quan_quan_ly_nganh_xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
quản lý xây dựng,variant,Cụm cơ quan quản lý ngành xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:org:cum_co_quan_quan_ly_nganh_xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
bo so phong xay dung,variant,Cụm cơ quan quản lý ngành xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:org:cum_co_quan_quan_ly_nganh_xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản xây dựng,variant,Cụm cơ quan quản lý ngành xây dựng,Cụm cơ quan quản lý ngành xây dựng,gov:org:cum_co_quan_quan_ly_nganh_xay_dung,organization,REGULATOR,Xây dựng,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành đô thị,official,Cụm cơ quan quản lý ngành đô thị,Cụm cơ quan quản lý ngành đô thị,gov:org:cum_co_quan_quan_ly_nganh_o_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh do thi,variant,Cụm cơ quan quản lý ngành đô thị,Cụm cơ quan quản lý ngành đô thị,gov:org:cum_co_quan_quan_ly_nganh_o_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
quản lý đô thị,variant,Cụm cơ quan quản lý ngành đô thị,Cụm cơ quan quản lý ngành đô thị,gov:org:cum_co_quan_quan_ly_nganh_o_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
bo so phong do thi,variant,Cụm cơ quan quản lý ngành đô thị,Cụm cơ quan quản lý ngành đô thị,gov:org:cum_co_quan_quan_ly_nganh_o_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
hạ tầng đô thị,variant,Cụm cơ quan quản lý ngành đô thị,Cụm cơ quan quản lý ngành đô thị,gov:org:cum_co_quan_quan_ly_nganh_o_thi,organization,REGULATOR,Đô thị,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành bất động sản,official,Cụm cơ quan quản lý ngành bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:org:cum_co_quan_quan_ly_nganh_bat_ong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh bat dong san,variant,Cụm cơ quan quản lý ngành bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:org:cum_co_quan_quan_ly_nganh_bat_ong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
quản lý bất động sản,variant,Cụm cơ quan quản lý ngành bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:org:cum_co_quan_quan_ly_nganh_bat_ong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
quản lý thị trường nhà đất,variant,Cụm cơ quan quản lý ngành bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:org:cum_co_quan_quan_ly_nganh_bat_ong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
bo so phong nha dat,variant,Cụm cơ quan quản lý ngành bất động sản,Cụm cơ quan quản lý ngành bất động sản,gov:org:cum_co_quan_quan_ly_nganh_bat_ong_san,organization,REGULATOR,Bất động sản,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành nông nghiệp,official,Cụm cơ quan quản lý ngành nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:org:cum_co_quan_quan_ly_nganh_nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh nong nghiep,variant,Cụm cơ quan quản lý ngành nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:org:cum_co_quan_quan_ly_nganh_nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
quản lý nông nghiệp,variant,Cụm cơ quan quản lý ngành nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:org:cum_co_quan_quan_ly_nganh_nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
bo so phong nong nghiep,variant,Cụm cơ quan quản lý ngành nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:org:cum_co_quan_quan_ly_nganh_nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản nông nghiệp,variant,Cụm cơ quan quản lý ngành nông nghiệp,Cụm cơ quan quản lý ngành nông nghiệp,gov:org:cum_co_quan_quan_ly_nganh_nong_nghiep,organization,REGULATOR,Nông nghiệp,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành môi trường,official,Cụm cơ quan quản lý ngành môi trường,Cụm cơ quan quản lý ngành môi trường,gov:org:cum_co_quan_quan_ly_nganh_moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh moi truong,variant,Cụm cơ quan quản lý ngành môi trường,Cụm cơ quan quản lý ngành môi trường,gov:org:cum_co_quan_quan_ly_nganh_moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
quản lý môi trường,variant,Cụm cơ quan quản lý ngành môi trường,Cụm cơ quan quản lý ngành môi trường,gov:org:cum_co_quan_quan_ly_nganh_moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
bo so phong moi truong,variant,Cụm cơ quan quản lý ngành môi trường,Cụm cơ quan quản lý ngành môi trường,gov:org:cum_co_quan_quan_ly_nganh_moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản môi trường,variant,Cụm cơ quan quản lý ngành môi trường,Cụm cơ quan quản lý ngành môi trường,gov:org:cum_co_quan_quan_ly_nganh_moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành tài nguyên,official,Cụm cơ quan quản lý ngành tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:org:cum_co_quan_quan_ly_nganh_tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh tai nguyen,variant,Cụm cơ quan quản lý ngành tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:org:cum_co_quan_quan_ly_nganh_tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
quản lý tài nguyên,variant,Cụm cơ quan quản lý ngành tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:org:cum_co_quan_quan_ly_nganh_tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
bo so phong tai nguyen,variant,Cụm cơ quan quản lý ngành tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:org:cum_co_quan_quan_ly_nganh_tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
đất đai khoáng sản môi trường,variant,Cụm cơ quan quản lý ngành tài nguyên,Cụm cơ quan quản lý ngành tài nguyên,gov:org:cum_co_quan_quan_ly_nganh_tai_nguyen,organization,REGULATOR,Tài nguyên,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành khoáng sản,official,Cụm cơ quan quản lý ngành khoáng sản,Cụm cơ quan quản lý ngành khoáng sản,gov:org:cum_co_quan_quan_ly_nganh_khoang_san,organization,REGULATOR,Khoáng sản,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh khoang san,variant,Cụm cơ quan quản lý ngành khoáng sản,Cụm cơ quan quản lý ngành khoáng sản,gov:org:cum_co_quan_quan_ly_nganh_khoang_san,organization,REGULATOR,Khoáng sản,trung_uong,ENERGY,contains,TRUE
quản lý khoáng sản,variant,Cụm cơ quan quản lý ngành khoáng sản,Cụm cơ quan quản lý ngành khoáng sản,gov:org:cum_co_quan_quan_ly_nganh_khoang_san,organization,REGULATOR,Khoáng sản,trung_uong,ENERGY,contains,TRUE
bo so phong khoang san,variant,Cụm cơ quan quản lý ngành khoáng sản,Cụm cơ quan quản lý ngành khoáng sản,gov:org:cum_co_quan_quan_ly_nganh_khoang_san,organization,REGULATOR,Khoáng sản,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản khoáng sản,variant,Cụm cơ quan quản lý ngành khoáng sản,Cụm cơ quan quản lý ngành khoáng sản,gov:org:cum_co_quan_quan_ly_nganh_khoang_san,organization,REGULATOR,Khoáng sản,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành tài chính,official,Cụm cơ quan quản lý ngành tài chính,Cụm cơ quan quản lý ngành tài chính,gov:org:cum_co_quan_quan_ly_nganh_tai_chinh,organization,REGULATOR,Tài chính,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh tai chinh,variant,Cụm cơ quan quản lý ngành tài chính,Cụm cơ quan quản lý ngành tài chính,gov:org:cum_co_quan_quan_ly_nganh_tai_chinh,organization,REGULATOR,Tài chính,trung_uong,ENERGY,contains,TRUE
quản lý tài chính,variant,Cụm cơ quan quản lý ngành tài chính,Cụm cơ quan quản lý ngành tài chính,gov:org:cum_co_quan_quan_ly_nganh_tai_chinh,organization,REGULATOR,Tài chính,trung_uong,ENERGY,contains,TRUE
bo so phong tai chinh,variant,Cụm cơ quan quản lý ngành tài chính,Cụm cơ quan quản lý ngành tài chính,gov:org:cum_co_quan_quan_ly_nganh_tai_chinh,organization,REGULATOR,Tài chính,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản tài chính,variant,Cụm cơ quan quản lý ngành tài chính,Cụm cơ quan quản lý ngành tài chính,gov:org:cum_co_quan_quan_ly_nganh_tai_chinh,organization,REGULATOR,Tài chính,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành ngân hàng,official,Cụm cơ quan quản lý ngành ngân hàng,Cụm cơ quan quản lý ngành ngân hàng,gov:org:cum_co_quan_quan_ly_nganh_ngan_hang,organization,REGULATOR,Ngân hàng,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh ngan hang,variant,Cụm cơ quan quản lý ngành ngân hàng,Cụm cơ quan quản lý ngành ngân hàng,gov:org:cum_co_quan_quan_ly_nganh_ngan_hang,organization,REGULATOR,Ngân hàng,trung_uong,ENERGY,contains,TRUE
quản lý ngân hàng,variant,Cụm cơ quan quản lý ngành ngân hàng,Cụm cơ quan quản lý ngành ngân hàng,gov:org:cum_co_quan_quan_ly_nganh_ngan_hang,organization,REGULATOR,Ngân hàng,trung_uong,ENERGY,contains,TRUE
co quan chu quan ngan hang,variant,Cụm cơ quan quản lý ngành ngân hàng,Cụm cơ quan quản lý ngành ngân hàng,gov:org:cum_co_quan_quan_ly_nganh_ngan_hang,organization,REGULATOR,Ngân hàng,trung_uong,ENERGY,contains,TRUE
hệ thống giám sát ngân hàng,variant,Cụm cơ quan quản lý ngành ngân hàng,Cụm cơ quan quản lý ngành ngân hàng,gov:org:cum_co_quan_quan_ly_nganh_ngan_hang,organization,REGULATOR,Ngân hàng,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành chứng khoán,official,Cụm cơ quan quản lý ngành chứng khoán,Cụm cơ quan quản lý ngành chứng khoán,gov:org:cum_co_quan_quan_ly_nganh_chung_khoan,organization,REGULATOR,Chứng khoán,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh chung khoan,variant,Cụm cơ quan quản lý ngành chứng khoán,Cụm cơ quan quản lý ngành chứng khoán,gov:org:cum_co_quan_quan_ly_nganh_chung_khoan,organization,REGULATOR,Chứng khoán,trung_uong,ENERGY,contains,TRUE
quản lý chứng khoán,variant,Cụm cơ quan quản lý ngành chứng khoán,Cụm cơ quan quản lý ngành chứng khoán,gov:org:cum_co_quan_quan_ly_nganh_chung_khoan,organization,REGULATOR,Chứng khoán,trung_uong,ENERGY,contains,TRUE
giám sát chứng khoán,variant,Cụm cơ quan quản lý ngành chứng khoán,Cụm cơ quan quản lý ngành chứng khoán,gov:org:cum_co_quan_quan_ly_nganh_chung_khoan,organization,REGULATOR,Chứng khoán,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản chứng khoán,variant,Cụm cơ quan quản lý ngành chứng khoán,Cụm cơ quan quản lý ngành chứng khoán,gov:org:cum_co_quan_quan_ly_nganh_chung_khoan,organization,REGULATOR,Chứng khoán,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành bảo hiểm,official,Cụm cơ quan quản lý ngành bảo hiểm,Cụm cơ quan quản lý ngành bảo hiểm,gov:org:cum_co_quan_quan_ly_nganh_bao_hiem,organization,REGULATOR,Bảo hiểm,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh bao hiem,variant,Cụm cơ quan quản lý ngành bảo hiểm,Cụm cơ quan quản lý ngành bảo hiểm,gov:org:cum_co_quan_quan_ly_nganh_bao_hiem,organization,REGULATOR,Bảo hiểm,trung_uong,ENERGY,contains,TRUE
quản lý bảo hiểm,variant,Cụm cơ quan quản lý ngành bảo hiểm,Cụm cơ quan quản lý ngành bảo hiểm,gov:org:cum_co_quan_quan_ly_nganh_bao_hiem,organization,REGULATOR,Bảo hiểm,trung_uong,ENERGY,contains,TRUE
giám sát bảo hiểm,variant,Cụm cơ quan quản lý ngành bảo hiểm,Cụm cơ quan quản lý ngành bảo hiểm,gov:org:cum_co_quan_quan_ly_nganh_bao_hiem,organization,REGULATOR,Bảo hiểm,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản bảo hiểm,variant,Cụm cơ quan quản lý ngành bảo hiểm,Cụm cơ quan quản lý ngành bảo hiểm,gov:org:cum_co_quan_quan_ly_nganh_bao_hiem,organization,REGULATOR,Bảo hiểm,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành lao động,official,Cụm cơ quan quản lý ngành lao động,Cụm cơ quan quản lý ngành lao động,gov:org:cum_co_quan_quan_ly_nganh_lao_ong,organization,REGULATOR,Lao động,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh lao dong,variant,Cụm cơ quan quản lý ngành lao động,Cụm cơ quan quản lý ngành lao động,gov:org:cum_co_quan_quan_ly_nganh_lao_ong,organization,REGULATOR,Lao động,trung_uong,ENERGY,contains,TRUE
quản lý lao động,variant,Cụm cơ quan quản lý ngành lao động,Cụm cơ quan quản lý ngành lao động,gov:org:cum_co_quan_quan_ly_nganh_lao_ong,organization,REGULATOR,Lao động,trung_uong,ENERGY,contains,TRUE
bo so phong lao dong,variant,Cụm cơ quan quản lý ngành lao động,Cụm cơ quan quản lý ngành lao động,gov:org:cum_co_quan_quan_ly_nganh_lao_ong,organization,REGULATOR,Lao động,trung_uong,ENERGY,contains,TRUE
